id|name|brand|details|price|size|is_by_weight
562|SALSA CESAR| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17366|1.25| BOTE 310 ML|false
563|SALSA CURRY| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17359|1.8| BOTE 250 ML|false
564|SALSA ESTILO ARGENTINO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17081|1.4| TARRO 285 G|false
565|SALSA MEXICANA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=16827|1.25| TARRO 300 G|false
566|SALSA MIEL MOSTAZA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17263|1.25| BOTE 300 ML|false
567|SALSA NAPOLITANA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17269|1.05| TARRO 200 ML|false
568|SALSA OSTRAS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17179|1.95| BOTELLA 255 G|false
569|SALSA PATATA GAJOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17348|1.25| BOTE 250 ML|false
570|SALSA PERRINS| LEA&PERRINS|https://www.telecompra.mercadona.es/detall_producte.php?id=15729|2.6| BOTELLA 150 ML|false
571|SALSA PESTO A LA GENOVESA| HACENDADO|""|1.5| TARRO 200 G|false
572|SALSA PESTO ROSSO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17221|1.5| TARRO 200 G|false
573|SALSA PIRI - PIRI (MALAGUETA- PICANTE) ***NOVEDAD***| HACENDADO|""|1| BOTELLA 195 ML|false
574|SALSA QUESO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=15839|1.25| TARRO 300 G|false
575|SALSA RANCHERA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17386|1.25| BOTE 250 ML|false
576|SALSA ROQUEFORT FRESCA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13336|1.3| SOBRE 130 G|false
577|SALSA ROSA COCKTAIL| HACENDADO|""|1.7| BOTE 460 ML|false
578|SALSA SOJA DULCE| AIKO|https://www.telecompra.mercadona.es/detall_producte.php?id=17361|1.35| BOTELLA 250 ML|false
579|SALSA SOJA SALADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17360|1.35| BOTELLA 250 ML|false
582|SALSA SWEET CHILI (DULCE Y PICANTE)| J-LEK|https://www.telecompra.mercadona.es/detall_producte.php?id=17192|1.5| BOTELLA 235 ML|false
583|SALSA TABASCO| MC.ILHENNY|https://www.telecompra.mercadona.es/detall_producte.php?id=17337|2.79| TARRO 57 ML|false
584|SALSA TAHINI| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17441|2.9| TARRO 200 G|false
585|SALSA TERIYAKI| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17362|1.5| BOTELLA 250 ML|false
586|SALSA TOMATE ALBAHACA Y OREGANO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17283|1.05| TARRO 300 G|false
587|SALSA TRUFAS| |https://www.telecompra.mercadona.es/detall_producte.php?id=17259|2.95| TARRO 80 G|false
588|SALSA YOGURT| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17327|1.25| BOTE 310 G|false
589|GUACAMOLE FRESCO| VARIOS|https://www.telecompra.mercadona.es/detall_producte.php?id=3840|3.35| TARRINA 500 G|false
590|GUACAMOLE FRESCO| VARIOS|https://www.telecompra.mercadona.es/detall_producte.php?id=3852|1.65| TARRINA 200 G|false
591|SALSA FRESCA CARBONARA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17408|1.3| SOBRE 200 G|false
592|SALSA FRESCA PESTO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17419|1.35| SOBRE 150 G|false
593|SALSA FRESCA QUESOS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17409|1.3| SOBRE 180 G|false
594|SALSA FRESCA SETAS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17425|1.3| SOBRE 200 G|false
595|SALSA FRESCA TRUFA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=17410|1.3| SOBRE 140 G|false
596|TOMATE NATURAL RALLADO| |https://www.telecompra.mercadona.es/detall_producte.php?id=69938|1.29| TARRINA 290 G|false
597|VINAGRE BALSAMICO DE MANZANA CREMA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=4965|2.3| BOTELLA 250 G|false
598|VINAGRE BALSAMICO DE MODENA CREMA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=4908|1.6| BOTELLA 250 G|false
599|VINAGRE BALSAMICO DE MODENA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=4954|1.15| BOTELLA CRISTAL 250 ML|false
600|VINAGRE DE MANZANA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=4957|0.69| BOTELLA 1 L|false
601|VINAGRE JEREZ RESERVA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13609|1.6| BOTELLA CRISTAL 250 ML|false
602|VINAGRE VINO BLANCO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=4940|0.62| BOTELLA 1 L|false
603|VINAGRE VINO PEDRO XIMENEZ REDUCCION| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=4905|2.15| BOTELLA 300 G|false
604|ARROZ BASMATI| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5002|2.2| PAQUETE 1 KG|false
605|ARROZ BOMBA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5025|2.75| PAQUETE 1 KG|false
606|ARROZ COCIDO BASMATI| SABROZ|https://www.telecompra.mercadona.es/detall_producte.php?id=22280|1.05| TARRINA PACK 2 X 125 G - 250 G|false
607|ARROZ COCIDO INTEGRAL| SABROZ|https://www.telecompra.mercadona.es/detall_producte.php?id=22281|1| TARRINA PACK 2 X 125 G - 250 G|false
608|ARROZ COCIDO REDONDO| SABROZ|https://www.telecompra.mercadona.es/detall_producte.php?id=22279|1| PACK TARRINA 2 X 125 G - 250 G|false
609|ARROZ ESPECIAL RISOTTO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5026|2.2| PAQUETE 1 KG|false
610|ARROZ INTEGRAL| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5014|1.6| PAQUETE 1 KG|false
611|ARROZ JAZMIN| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5012|2.2| PAQUETE 1 KG|false
612|ARROZ LARGO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5063|0.98| PAQUETE 1 KG|false
613|ARROZ REDONDO J SENDRA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5042|1.3| PAQUETE 1 KG|false
614|ARROZ REDONDO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5044|0.95| PAQUETE 1 KG|false
615|ARROZ REDONDO| SOS|https://www.telecompra.mercadona.es/detall_producte.php?id=5024|1.64| PAQUETE 1 KG|false
616|ARROZ VAPORIZADO LARGO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5020|1.3| PAQUETE 1 KG|false
617|ARROZ VAPORIZADO REDONDO SABROZ| BRILLANTE|https://www.telecompra.mercadona.es/detall_producte.php?id=5005|1.89| PAQUETE 1 KG|false
618|QUINOA COCIDA BLANCA Y ROJA| SABROZ|https://www.telecompra.mercadona.es/detall_producte.php?id=22278|1.35| TARRINA PACK 2 X 125 G - 250 G|false
619|QUINOA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=9430|2.5| PAQUETE 500 G|false
620|ALUBIA COCIDA BLANCA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26028|0.6| TARRO 295 G ESCURRIDO 210 G|false
621|ALUBIA COCIDA BLANCA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26019|0.7| TARRO 570 G ESCURRIDO 400 G|false
622|ALUBIA COCIDA GRANJA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26002|1.4| TARRO 570 G ESCURRIDO 350 G|false
623|ALUBIA COCIDA PINTA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26001|0.9| TARRO 570 G ESCURRIDO 400 G|false
624|ALUBIA COCIDA ROJA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26000|0.9| TARRO 570 G ESCURRIDO 400 G|false
625|ALUBIA COCIDA VERDURA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26006|1| TARRO 570 G ESCURRIDO 420 G|false
626|GARBANZO COCIDO CON ESPINACA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26013|1.15| TARRO 570 G ESCURRIDO 375 G|false
627|GARBANZO COCIDO PEDROSILLANO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26033|0.95| TARRO 570 G ESCURRIDO 400 G|false
628|GARBANZO COCIDO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26029|0.8| TARRO 570 G ESCURRIDO 400 G|false
629|GARBANZO COCIDO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26039|0.6| TARRO 295 G ESCURRIDO 210 G|false
630|GARBANZO RIOJANA (CHORIZO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26174|1| BOTE 420 G|false
631|LENTEJA COCIDA PARDINA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26011|0.6| TARRO 295 G ESCURRIDO 210 G|false
632|LENTEJA COCIDA PARDINA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26030|0.75| TARRO 570 G ESCURRIDO 400 G|false
1669|PAÑAL 2 A 5 KG TALLA 1 SENSITIVE| DODOT|""|11| PAQUETE 44 U|false
633|LENTEJA COCIDA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26027|0.7| TARRO 570 G ESCURRIDO 400 G|false
634|LENTEJA RIOJANA (CHORIZO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=26101|1| BOTE 420 G|false
635|ALUBIA BLANCA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5124|2| PAQUETE 1 KG|false
636|ALUBIA GRANJA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5119|2.6| PAQUETE 500 G|false
637|ALUBIA NEGRA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5118|1.15| PAQUETE 500 G|false
638|ALUBIA PINTA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5128|2| PAQUETE 1 KG|false
639|ALUBIA ROJA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5106|1.3| PAQUETE 500 G|false
640|GARBANZO LECHOSO ANDALUZ| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=23565|2.65| PAQUETE 1 KG|false
641|GARBANZO PEDROSILLANO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5219|2.25| PAQUETE 1 KG|false
642|GARBANZO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5214|2.6| PAQUETE 1 KG|false
643|LENTEJA CASTELLANA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5325|2| PAQUETE 1 KG|false
644|LENTEJA PARDINA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5330|1.95| PAQUETE 1 KG|false
645|LENTEJA PELADA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5337|1.95| PAQUETE 500 G|false
646|LENTEJA RAPIDA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=5328|2| PAQUETE 1 KG|false
647|SOJA TEXTURIZADA (GRANO FINO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=7329|1.85| PAQUETE 250 G|false
648|AZUCAR BLANCO SOBRE| ACOR|https://www.telecompra.mercadona.es/detall_producte.php?id=19837|1.15| PAQUETE 50 U - 350 G|false
649|AZUCAR BLANQUILLA| |https://www.telecompra.mercadona.es/detall_producte.php?id=19897|0.79| PAQUETE 1 KG|false
650|AZUCAR MASCAVADO ***BAJADA PVP***| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=19902|1.05| PAQUETE 500 G|false
651|AZUCAR MORENO INTEGRAL SIN REFINAR (PANELA)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=19859|1.8| PAQUETE 500 G|false
652|AZUCAR MORENO SOBRE| ACOR|https://www.telecompra.mercadona.es/detall_producte.php?id=19832|1.3| PAQUETE 50 U - 350 G|false
653|AZUCAR MORENO| ACOR|https://www.telecompra.mercadona.es/detall_producte.php?id=19857|1.65| PAQUETE 1 KG|false
654|AZUCAR VAINILLADO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=32525|0.7| PAQUETE 15 X 8 G - 120 G|false
655|EDULCORANTE SACARINA CICLOMATO PASTILLAS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=19802|1.25| BOTE 850 U - 52 G|false
656|EDULCORANTE SACARINA LIQUIDA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=70741|0.95| BOTELLA 150 ML|false
657|EDULCORANTE SACARINA SOBRES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=19808|1.2| CAJA 60 U - 60 G|false
658|EDULCORANTE STEVIA LIQUIDA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=19820|2.1| BOTELLA 150 ML|false
659|EDULCORANTE STEVIA NATURAL GRANULADO| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=19817|3.2| BOTE 200 G|false
660|EDULCORANTE STEVIA PASTILLAS| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=19812|1.85| BOTE 175 U - 9 G|false
661|EDULCORANTE STEVIA SOBRES| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=19825|2| CAJA 54 U - 54 G|false
662|SIROPE DE AGAVE (EDULCORANTE NATURAL)| NAT SANNO|https://www.telecompra.mercadona.es/detall_producte.php?id=19860|2.5| BOTE 350 G|false
663|CAFE CAPSULA CAFE CON LECHE (COMPATIBLE CAFETERA DOLCE GUSTO)| DOLCE GUSTO|https://www.telecompra.mercadona.es/detall_producte.php?id=11801|4.89| CAJA 16 U - 160 G (INTENSIDAD 7)|false
664|CAFE CAPSULA CAFE CON LECHE (COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLE,SA. NO RELACIONADA CON COCATECH,SL))| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11062|3.4| CAJA 16 U|false
665|CAFE CAPSULA CAFE CON LECHE DESCAFEINADO(COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA GRUPO SOCIETE DES PRODUITS NESTLE, SA.NO RELACIONADA CON COCATEC SL)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11063|3.4| CAJA 16 U|false
666|CAFE CAPSULA CAFE CON LECHE MARCILLA (COMPATIBLE CAFETERA TASSIMO)| TASSIMO|https://www.telecompra.mercadona.es/detall_producte.php?id=11871|5.3| PAQUETE 16 U|false
667|CAFE CAPSULA CAFE LARGO MARCILLA (COMPATIBLE CAFETERA TASSIMO)| TASSIMO|https://www.telecompra.mercadona.es/detall_producte.php?id=11872|5.3| PAQUETE 16 U|false
668|CAFE CAPSULA CAPPUCCINO (COMPATIBLE CAFETERA DOLCE GUSTO), DOLCE GUSTO| CAJA 8+8 U - 186|https://www.telecompra.mercadona.es/detall_producte.php?id=11899|4.89|4 G|false
669|CAFE CAPSULA CLASSIC (COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA GRUPO SOCIETE DES PRODUITS NESTLÉ, SA NO RELACIONADA CON PRODUCTOS SOLUBLES, SA))| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13634|3.4| PAQUETE 16 U (INTENSIDAD 7)|false
670|CAFE CAPSULA COLOMBIA (COMPATIBLE CAFETERA NESPRESSO*(MARCA GRUPO SOCIETE DES PRODUITS NESTLÉ, SA NO RELACIONADA CON PRODUCTOS SOLUBLES, SA))| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10354|3.45| PAQUETE 20 U (INTENSIDAD 8)|false
671|CAFE CAPSULA CORTADO (COMPATIBLE CAFETERA DOLCE GUSTO (MARCA DE GRUPO SOCIETE DES PRODUITS NESTLE, SA. NO RELACIONADA CON COCATECH,SL.))| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11065|3.4| CAJA 16 U|false
672|CAFE CAPSULA CORTADO (COMPATIBLE CAFETERA DOLCE GUSTO)| DOLCE GUSTO|https://www.telecompra.mercadona.es/detall_producte.php?id=11785|4.89| CAJA 16 U - 100 G (INTENSIDAD 8)|false
673|CAFE CAPSULA CORTADO DESCAFEINADO(COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLE,SA NO RELACIONADA CON COCATECH,SL)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11066|3.4| CAJA 16 U|false
674|CAFE CAPSULA CORTADO MARCILLA (COMPATIBLE CAFETERA TASSIMO)| TASSIMO|https://www.telecompra.mercadona.es/detall_producte.php?id=11875|5.3| PAQUETE 16 U|false
675|CAFE CAPSULA DESCAFEINADO (COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLE, S.A. NO RELACIONADA CON PRODUCTOS SOLUBLES, SA| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13637|3.4| PAQUETE 16 U (INTENSIDAD 9)|false
676|CAFE CAPSULA DESCAFEINADO (COMPATIBLE CAFETERA NESPRESSO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLÉ,S.A. NO RELACIONADA CON PRODUCTOS SOLUBLES,S.A.))| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10355|3.4| PAQUETE 20 U (INTENSIDAD 9)|false
677|CAFE CAPSULA DESCAFEINADO ESPRESSO (COMPATIBLE CAFETERA NESPRESSO(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLÉ S.A. NO RELACIONADA CON PRODUCTOS SOLUBLE| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13596|3.4| PAQUETE 20 U (INTENSIDAD 6 )|false
678|CAFE CAPSULA DESCAFEINADO MARCILLA (COMPATIBLE CAFETERA TASSIMO)| TASSIMO|https://www.telecompra.mercadona.es/detall_producte.php?id=11874|5.3| PAQUETE 16 U|false
679|CAFE CAPSULA DOBLE EXPRESSO (COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLE,SA. NO RELACIONADA CON COCATECH,SL))| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=22801|3.4| PAQUETE 16 U (INTENSIDAD 8)|false
680|CAFE CAPSULA DOBLE EXPRESSO (COMPATIBLE CAFETERA NESPRESSO(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLÉ S.A. NO RELACIONADA CON PRODUCTOS SOLUBLES,S.A.)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10353|3.4| PAQUETE 20 U (INTENSIDAD 8)|false
681|CAFE CAPSULA ESPRESSO INTENSO (COMPATIBLE CAFETERA DOLCE GUSTO)| DOLCE GUSTO|https://www.telecompra.mercadona.es/detall_producte.php?id=11931|4.89| CAJA 16 U - 112 G (INTENSIDAD 7)|false
682|CAFE CAPSULA ESPRESSO MARCILLA (COMPATIBLE CAFETERA TASSIMO)| TASSIMO|https://www.telecompra.mercadona.es/detall_producte.php?id=11873|5.3| PAQUETE 16 U|false
683|CAFE CAPSULA EXPRESSO (COMPATIBLE CAFETERA NESPRESSO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLÉ, S.A. NO RELACIONADA CON PRODUCTOS SOLUBLES, S.A.))| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10352|3.4| PAQUETE 20 U (INTENSIDAD 7)|false
684|CAFE CAPSULA EXTRAFORTE (COMPATIBLE CAFETERA NESPRESSO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLÉ, S.A. NO RELACIONADA CON PRODUCTOS SOLUBLES,S.A.))| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10350|3.4| PAQUETE 20 U (INTENSIDAD 12)|false
685|CAFE CAPSULA EXTRAFUERTE (COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLE, S.A. NO RELACIONADA CON PRODUCTOS SOLUBLES, SA)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13636|3.4| PAQUETE 16 U (INTENSIDAD 12)|false
686|CAFE CAPSULA FORTE (COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA GRUPO SOCIETE DES PRODUITS NESTLÉ, SA NO RELACIONADA CON PRODUCTOS SOLUBLES, SA))| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13635|3.4| PAQUETE 16 U (INTENSIDAD 10)|false
687|CAFE CAPSULA INTENSO DESCAFEINADO (COMPATIBLE CAFETERA DOLCE GUSTO)| DOLCE GUSTO|https://www.telecompra.mercadona.es/detall_producte.php?id=11869|4.89| CAJA 16 U - 112 G (INTENSIDAD 7)|false
688|CAFE CAPSULA RISTRETTO (COMPATIBLE CAFETERA NESPRESSO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLÉ, S.A. NO RELACIONADA CON PRODUCTOS SOLUBLES, S.A.))| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=10351|3.4| PAQUETE 20 U (INTENSIDAD 10)|false
689|CAFE CAPSULA RISTRETTO NAPOLI (COMPATIBLE CAFETERA DOLCE GUSTO)| DOLCE GUSTO|https://www.telecompra.mercadona.es/detall_producte.php?id=11918|4.89| CAJA 16 U - 128 G (INTENSIDAD 13)|false
690|CAFE MONODOSIS COLOMBIA (COMPATIBLE CON CAFETERA SISTEMA SENSEO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11832|3.25| PAQUETE 32 U - 224 G|false
691|CAFE MONODOSIS DESCAFEINADO (COMPATIBLE CON CAFETERA SISTEMA SENSEO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11777|2.3| PAQUETE 32 U - 224 G|false
692|CAFE MONODOSIS INTENSO (COMPATIBLE CON CAFETERA SISTEMA SENSEO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11732|2.9| PAQUETE 32 U - 224 G|false
693|CAFE MONODOSIS MEZCLA (COMPATIBLE CON CAFETERA SISTEMA SENSEO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11730|2.6| PAQUETE 32 U - 224 G|false
694|CAFE MONODOSIS NATURAL (COMPATIBLE CON CAFETERA SISTEMA SENSEO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11770|2.15| PAQUETE 32 U - 224 G|false
695|PREPARADO LECHE CAPSULA (COMPATIBLE CAFETERA DOLCE GUSTO*(MARCA DE GRUPO SOCIETE DES PRODUITS NESTLE, SA. NO RELACIONADA CON COCATECH,SL.))| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11067|3.3| CAJA 16 U|false
696|CAFE GRANO DESCAFEINADO Nº3 (MEDIO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11021|4.2| PAQUETE 500 G|false
697|CAFE GRANO MEZCLA SABOR FUERTE Nº4 (SABOR Y CUERPO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11007|6.95| PAQUETE 1 KG|false
698|CAFE GRANO NATURAL Nº 1 (SUAVE Y AROMATICO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13595|3.8| PAQUETE 500 G|false
699|CAFE GRANO NATURAL Nº 1 (SUAVE Y AROMATICO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13594|6.95| PAQUETE 1 KG|false
700|CAFE MOLIDO DESCAFEINADO MEZCLA Nº 4 (SABOR Y CUERPO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11719|2.9| PAQUETE 500 G|false
701|CAFE MOLIDO DESCAFEINADO MEZCLA Nº 4 (SABOR Y CUERPO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11711|1.65| PAQUETE 250 G|false
702|CAFE MOLIDO DESCAFEINADO NATURAL Nº3 (MEDIO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13593|2.9| PAQUETE 500 G|false
703|CAFE MOLIDO DESCAFEINADO NATURAL Nº3 (MEDIO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=13592|1.65| PAQUETE 250 G|false
704|CAFE MOLIDO ESPRESSO DESCAFEINADO Nº 3 (MEDIO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11744|2.3| PAQUETE 250 G|false
705|CAFE MOLIDO ESPRESSO MEZCLA 80/20 NATURAL / TORREFACTO Nº 4 (SABOR Y CUERPO)| HACENDADO|https://www.telecompra.mercadona.es/detall_producte.php?id=11752|1.95| PAQUETE 250 G|false
